id,release_date,title,production_budget,domestic_gross_x,worldwide_gross,studio,foreign_gross
97,1933-04-07,King Kong,672000.0,10000000.0,10000650.0,,650.0
98,1953-04-10,House of Wax,658000.0,23800000.0,23800000.0,,0.0
99,1998-06-19,Hav Plenty,650000.0,2301777.0,2301777.0,,0.0
100,2013-10-11,Escape from Tomorrow,650000.0,171962.0,171962.0,,0.0
1,2018-12-14,That Way Madness Lies,650000.0,1447.0,1447.0,,0.0
2,2012-12-31,After,650000.0,0.0,0.0,,0.0
3,2014-12-31,The Hadza: Last of the First,650000.0,0.0,0.0,,0.0
4,2009-12-31,Starsuckers,640000.0,0.0,14812.0,,14812.0
5,2013-12-31,Treachery,625000.0,0.0,0.0,,0.0
6,1935-09-06,Top Hat,609000.0,1782000.0,3202000.0,,1420000.0
7,1999-07-14,The Blair Witch Project,600000.0,140539099.0,248300000.0,,107760901.0
8,1970-03-26,Woodstock,600000.0,34505110.0,34505110.0,,0.0
9,1977-08-10,The Kentucky Fried Movie,600000.0,15000000.0,20000000.0,,5000000.0
10,1967-05-10,Per qualche dollaro in piÃ¹,600000.0,4300000.0,4300000.0,,0.0
11,2000-10-31,Mercy Streets,600000.0,173599.0,173599.0,,0.0
12,2014-05-02,Water & Power,600000.0,42557.0,42557.0,,0.0
13,2007-10-19,Arnolds Park,600000.0,23616.0,23616.0,,0.0
14,1999-07-02,Broken Vessels,600000.0,15030.0,85343.0,,70313.0
15,2015-05-22,Drunk Wedding,600000.0,3301.0,3301.0,,0.0
16,2016-03-04,They Will Have to Kill Us First,600000.0,0.0,7943.0,BBC,7943.0
17,2002-08-23,Crop Circles: Quest for Truth,600000.0,0.0,0.0,,0.0
18,2014-08-08,The Maid's Room,600000.0,0.0,0.0,,0.0
19,2014-12-31,Light from the Darkroom,600000.0,0.0,0.0,,0.0
20,2015-02-24,Irreplaceable,600000.0,0.0,0.0,,0.0
21,1964-08-11,A Hard Day's Night,560000.0,1537860.0,1626784.0,,88924.0
22,2011-07-29,The Harvest/La Cosecha,560000.0,3709.0,3709.0,,0.0
23,2015-12-31,Julija in alfa Romeo,560000.0,0.0,8462.0,,8462.0
24,1931-12-26,Mata Hari,558000.0,900000.0,900000.0,,0.0
25,1980-05-09,Friday the 13th,550000.0,39754601.0,59754601.0,,20000000.0
26,1984-04-27,Love Letters,550000.0,5269990.0,5269990.0,,0.0
27,2014-09-12,Faith Connections,550000.0,9111.0,9111.0,,0.0
28,2012-03-06,High Road,546173.0,0.0,0.0,,0.0
29,2008-09-26,Fireproof,500000.0,33456317.0,33473297.0,,16980.0
30,1974-11-15,Benji,500000.0,31559560.0,31559560.0,,0.0
31,2004-08-06,Open Water,500000.0,30500882.0,55518641.0,,25017759.0
32,1977-01-01,Kingdom of the Spiders,500000.0,17000000.0,17000000.0,,0.0
33,2005-05-13,Mad Hot Ballroom,500000.0,8117961.0,9387581.0,,1269620.0
34,2003-10-03,The Station Agent,500000.0,5801558.0,9470209.0,,3668651.0
35,2010-01-22,To Save a Life,500000.0,3777210.0,3824868.0,Gold.,47658.0
36,2006-06-16,Wordplay,500000.0,3121270.0,3177636.0,,56366.0
37,1999-10-22,Beyond the Mat,500000.0,2047570.0,2047570.0,,0.0
38,2002-02-01,The Singles Ward,500000.0,1250798.0,1250798.0,,0.0
39,2011-07-08,Sholem Aleichem: Laughing in the Darkness,500000.0,1131261.0,1131261.0,,0.0
40,2004-01-30,Osama,500000.0,1127331.0,1971479.0,,844148.0
41,2000-06-09,Groove,500000.0,1115313.0,1167524.0,,52211.0
42,2003-01-31,The R.M.,500000.0,1111615.0,1111615.0,,0.0
43,1999-07-30,Twin Falls Idaho,500000.0,985341.0,1027228.0,,41887.0
44,2004-08-20,Mean Creek,500000.0,603951.0,1348750.0,,744799.0
45,2013-08-23,Drinking Buddies,500000.0,343706.0,407100.0,,63394.0
46,1998-02-13,Hurricane Streets,500000.0,334041.0,367582.0,,33541.0
47,2002-07-12,Never Again,500000.0,307631.0,308793.0,,1162.0
48,1956-11-19,Shichinin no samurai,500000.0,271736.0,271736.0,,0.0
49,2003-08-29,Civil Brand,500000.0,254293.0,254293.0,,0.0
50,2010-10-29,Monsters,500000.0,237301.0,5639730.0,Magn.,5402429.0
51,2006-03-24,Lonesome Jim,500000.0,154187.0,602789.0,,448602.0
52,2013-04-17,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,500000.0,152449.0,152449.0,,0.0
53,2012-09-28,The Other Dream Team,500000.0,134109.0,314444.0,,180335.0
54,2015-12-11,O Menino e o Mundo,500000.0,129479.0,280967.0,,151488.0
55,2011-04-01,Rubber,500000.0,100370.0,680914.0,Magn.,580544.0
56,1991-01-01,Johnny Suede,500000.0,55000.0,55000.0,,0.0
57,2007-10-05,Finishing the Game,500000.0,52850.0,53201.0,,351.0
58,2008-04-18,Kiss the Bride,500000.0,32033.0,32033.0,,0.0
59,2003-07-11,The Journey,500000.0,19800.0,19800.0,IFC,0.0
60,2009-04-23,Home,500000.0,15433.0,44793168.0,,44777735.0
61,2003-01-10,The Slaughter Rule,500000.0,13134.0,13134.0,,0.0
62,2010-05-14,The Living Wake,500000.0,12232.0,12232.0,,0.0
63,2009-02-27,Scott Walker: 30 Century Man,500000.0,6840.0,77121.0,,70281.0
64,2005-10-21,The Californians,500000.0,4134.0,4134.0,,0.0
65,2014-09-10,Born to Fly: Elizabeth Streb vs. Gravity,500000.0,1822.0,1822.0,,0.0
66,2013-06-28,Detention of the Dead,500000.0,1778.0,1778.0,,0.0
67,2018-05-11,Higher Power,500000.0,528.0,528.0,,0.0
68,2006-12-31,Feng kuang de shi tou,500000.0,0.0,3000000.0,,3000000.0
69,2013-01-08,Now is Good,500000.0,0.0,2141436.0,,2141436.0
70,2006-12-31,Griffin & Phoenix,500000.0,0.0,1355967.0,,1355967.0
71,2001-11-02,Everything Put Together,500000.0,0.0,7890.0,,7890.0
72,2010-12-31,Drones,500000.0,0.0,0.0,,0.0
73,2012-04-03,Enter Nowhere,500000.0,0.0,0.0,,0.0
74,2012-07-17,Girls Gone Dead,500000.0,0.0,0.0,,0.0
75,2005-12-31,Insomnia Manica,500000.0,0.0,0.0,,0.0
76,2014-12-31,America Is Still The Place,500000.0,0.0,0.0,,0.0
77,2015-07-24,The Outrageous Sophie Tucker,500000.0,0.0,0.0,,0.0
78,2015-03-10,Subconscious,500000.0,0.0,0.0,,0.0
79,2015-04-14,Roadside,500000.0,0.0,0.0,,0.0
80,2014-12-31,Diamond Ruff,500000.0,0.0,0.0,,0.0
81,2015-02-10,Love in the Time of Monsters,500000.0,0.0,0.0,,0.0
82,2012-12-31,El rey de Najayo,500000.0,0.0,0.0,,0.0
83,2015-12-31,Fight to the Finish,500000.0,0.0,0.0,,0.0
84,2013-12-31,Bucky and the Squirrels,500000.0,0.0,0.0,,0.0
85,1990-12-31,Going Under,500000.0,0.0,0.0,,0.0
86,2015-06-23,Crossroads,500000.0,0.0,0.0,,0.0
87,2015-08-11,Alleluia! The Devil's Carnival,500000.0,0.0,0.0,,0.0
88,2015-12-01,Brooklyn Bizarre,500000.0,0.0,0.0,,0.0
89,2014-12-31,The Sound and the Shadow,500000.0,0.0,0.0,,0.0
90,2015-12-31,Rodeo Girl,500000.0,0.0,0.0,,0.0
91,2015-11-10,The Little Ponderosa Zoo,500000.0,0.0,0.0,,0.0
92,1984-12-31,The Toxic Avenger,475000.0,0.0,0.0,,0.0
93,2009-09-25,Paranormal Activity,450000.0,107918810.0,194183034.0,,86264224.0
94,1991-01-01,Straight out of Brooklyn,450000.0,2712293.0,2712293.0,,0.0
95,2006-03-31,Brick,450000.0,2075743.0,4243996.0,,2168253.0
96,1997-08-22,Sunday,450000.0,410919.0,450349.0,,39430.0
97,2006-08-11,Conversations with Other Women,450000.0,379418.0,1297745.0,,918327.0
98,2015-11-20,Siakh lokhamim: ha'slilim ha'gnouzim,450000.0,41260.0,42503.0,,1243.0
99,2008-05-09,Poultrygeist: Night of the Chicken Dead,450000.0,13804.0,22623.0,,8819.0
100,2014-07-11,As It Is in Heaven,450000.0,13486.0,13486.0,,0.0
1,2014-07-01,Mutual Friends,450000.0,0.0,0.0,,0.0
2,2014-12-31,Rise Of the Entrepreneur - The Search For A Better Way,450000.0,0.0,0.0,,0.0
3,1933-03-09,42nd Street,439000.0,1438000.0,2281000.0,,843000.0
4,1990-08-03,Metropolitan,430000.0,2938000.0,2938000.0,,0.0
5,2006-04-28,Moartea domnului Lazarescu,425000.0,80301.0,581304.0,,501003.0
6,2005-01-21,Gory Gory Hallelujah,425000.0,12604.0,12604.0,,0.0
7,2014-04-25,Blue Ruin,420000.0,258384.0,437002.0,,178618.0
8,2004-06-11,Napoleon Dynamite,400000.0,44540956.0,46122713.0,,1581757.0
9,1975-05-10,Monty Python and the Holy Grail,400000.0,3427696.0,5028948.0,,1601252.0
10,2006-08-02,Quinceanera,400000.0,1692693.0,2797199.0,,1104506.0
11,2002-04-26,Dogtown and Z-Boys,400000.0,1293295.0,1600566.0,,307271.0
12,2008-10-24,Heroes,400000.0,655538.0,655538.0,,0.0
13,2004-10-06,Tarnation,400000.0,592014.0,1162014.0,,570000.0
14,2010-10-15,I Want Your Money,400000.0,433588.0,433588.0,,0.0
15,1983-01-01,E tu vivrai nel terrore - L'aldilÃ,400000.0,126387.0,126387.0,,0.0
16,1980-05-16,Home Movies,400000.0,89134.0,89134.0,,0.0
17,2001-07-27,Jackpot,400000.0,44452.0,44452.0,DR,0.0
18,2004-12-10,Fabled,400000.0,31425.0,31425.0,,0.0
19,2005-10-13,The Dark Hours,400000.0,423.0,423.0,,0.0
20,2015-03-31,Viskningar och rop,400000.0,0.0,9071.0,,9071.0
21,1986-04-01,My Beautiful Laundrette,400000.0,0.0,0.0,,0.0
22,2005-11-04,Show Me,400000.0,0.0,0.0,,0.0
23,2014-12-31,Pancakes,400000.0,0.0,0.0,,0.0
24,1916-09-05,Intolerance,385907.0,0.0,0.0,,0.0
25,1929-02-01,The Broadway Melody,379000.0,2800000.0,4358000.0,,1558000.0
26,1983-04-15,The Evil Dead,375000.0,2400000.0,29400000.0,,27000000.0
27,1999-05-21,Trekkies,375000.0,617172.0,617172.0,,0.0
28,1980-01-01,Maniac,350000.0,10000000.0,10000000.0,,0.0
29,1987-01-01,American Ninja 2: The Confrontation,350000.0,4000000.0,4000000.0,,0.0
30,2005-07-08,Murderball,350000.0,1531154.0,1772979.0,,241825.0
31,2010-09-01,My Dog Tulip,350000.0,246574.0,310891.0,,64317.0
32,2006-10-18,51 Birch Street,350000.0,84689.0,84689.0,,0.0
33,2002-11-15,Revolution#9,350000.0,9118.0,9118.0,,0.0
34,2009-04-10,Royal Kill,350000.0,0.0,0.0,,0.0
35,2015-10-20,Rotor DR1,350000.0,0.0,0.0,,0.0
36,1957-04-13,12 Angry Men,340000.0,0.0,0.0,,0.0
37,1978-10-17,Halloween,325000.0,47000000.0,70000000.0,,23000000.0
38,1934-02-22,It Happened One Night,325000.0,2500000.0,2500000.0,,0.0
39,2010-06-25,Kynodontas,323000.0,110248.0,1373407.0,,1263159.0
40,1999-11-24,Tumbleweeds,312000.0,1350248.0,1788168.0,,437920.0
41,2003-11-14,Tupac Resurrection,300000.0,7718961.0,7808524.0,,89563.0
42,2000-03-10,God's Army,300000.0,2637726.0,2652515.0,,14789.0
43,2003-10-17,Pieces of April,300000.0,2528664.0,3571253.0,,1042589.0
44,1996-09-20,When The Cat's Away,300000.0,1652472.0,2525984.0,,873512.0
45,2008-12-10,Wendy and Lucy,300000.0,865695.0,1416046.0,,550351.0
46,1998-09-11,Let's Talk About Sex,300000.0,373615.0,373615.0,,0.0
47,2006-08-25,Old Joy,300000.0,255923.0,399908.0,,143985.0
48,2005-07-15,First Morning,300000.0,87264.0,87264.0,,0.0
49,2007-06-15,Pierrot le fou,300000.0,70807.0,71380.0,,573.0
50,1997-03-05,The Watermelon Woman,300000.0,42735.0,42735.0,,0.0
51,2011-03-11,3 Backyards,300000.0,39475.0,39475.0,,0.0
52,2006-04-12,Sisters in Law,300000.0,33312.0,33312.0,,0.0
53,2012-11-09,Nothing But a Man,300000.0,17241.0,17241.0,,0.0
54,2002-07-19,Ayurveda: Art of Being,300000.0,16892.0,2066892.0,,2050000.0
55,1998-08-07,"First Love, Last Rites",300000.0,10876.0,10876.0,,0.0
56,2005-05-06,Fighting Tommy Riley,300000.0,10514.0,10514.0,,0.0
57,2014-03-28,Locker 13,300000.0,3496.0,3496.0,,0.0
58,2015-10-23,The Looking Glass,300000.0,1711.0,1711.0,,0.0
59,2014-10-31,All You Need Is Love,300000.0,0.0,3565259.0,,3565259.0
60,1975-04-01,Death Race 2000,300000.0,0.0,0.0,,0.0
61,2012-07-03,Some Guy Who Kills People,300000.0,0.0,0.0,,0.0
62,2013-08-07,Midnight Cabaret,300000.0,0.0,0.0,,0.0
63,2015-03-10,Teeth and Blood,300000.0,0.0,0.0,,0.0
64,2015-12-31,Walking to Paris,300000.0,0.0,0.0,,0.0
65,2010-12-31,Anderson's Cross,300000.0,0.0,0.0,,0.0
66,2015-12-08,Amidst the Devil's Wings,300000.0,0.0,0.0,,0.0
67,2010-12-31,Death Calls,290000.0,0.0,0.0,,0.0
68,2012-08-17,Compliance,270000.0,319285.0,830700.0,Magn.,511415.0
69,1981-05-01,Graduation Day,250000.0,23894000.0,23894000.0,,0.0
70,1997-04-04,Chasing Amy,250000.0,12006514.0,15155095.0,,3148581.0
71,2002-06-28,Lovely and Amazing,250000.0,4210379.0,4613482.0,,403103.0
72,2017-04-28,Sleight,250000.0,3930990.0,3934450.0,,3460.0
73,2003-04-11,Better Luck Tomorrow,250000.0,3802390.0,3809226.0,,6836.0
74,2011-10-28,Like Crazy,250000.0,3395391.0,3728400.0,ParV,333009.0
75,1995-06-16,The Incredibly True Adventure of Two Girls in Love,250000.0,2210408.0,2477155.0,,266747.0
76,2000-07-14,Chuck&Buck,250000.0,1055671.0,1157672.0,,102001.0
77,2001-03-16,American Desi,250000.0,902835.0,1366235.0,,463400.0
78,1998-09-11,Cube,250000.0,489220.0,8969065.0,,8479845.0
79,1997-03-28,Love and Other Catastrophes,250000.0,212285.0,743216.0,,530931.0
80,1998-08-28,I Married a Strange Person,250000.0,203134.0,203134.0,,0.0
81,2005-07-22,November,250000.0,191862.0,191862.0,,0.0
82,1999-09-17,Sugar Town,250000.0,178095.0,178095.0,,0.0
83,2008-03-28,Happy Valley,250000.0,67665.0,67665.0,,0.0
84,2013-08-02,The Canyons,250000.0,59671.0,62375.0,IFC,2704.0
85,2006-06-28,The Motel,250000.0,51540.0,51540.0,,0.0
86,2005-07-15,On the Outs,250000.0,49772.0,237816.0,,188044.0
87,2007-12-14,Shotgun Stories,250000.0,46026.0,284174.0,,238148.0
88,2014-08-15,Nightlights,250000.0,21147.0,21147.0,,0.0
89,2014-06-06,Test,250000.0,18823.0,18823.0,,0.0
90,1999-01-08,The Sticky Fingers of Time,250000.0,18195.0,20628.0,,2433.0
91,2015-03-24,Along the Roadside,250000.0,0.0,3234.0,,3234.0
92,2008-10-21,Sunday School Musical,250000.0,0.0,0.0,,0.0
93,2010-10-05,Rust,250000.0,0.0,0.0,,0.0
94,2010-12-31,The Christmas Bunny,250000.0,0.0,0.0,,0.0
95,2009-11-10,Ink,250000.0,0.0,0.0,,0.0
96,2012-12-18,The Frozen,250000.0,0.0,0.0,,0.0
97,2014-04-11,Jesus People,250000.0,0.0,0.0,,0.0
98,2010-12-31,Butterfly,250000.0,0.0,0.0,,0.0
99,2015-02-03,UnDivided,250000.0,0.0,0.0,,0.0
100,2014-12-31,Horse Camp,250000.0,0.0,0.0,,0.0
1,2015-02-24,Give Me Shelter,250000.0,0.0,0.0,,0.0
2,2011-12-31,Rock the House,250000.0,0.0,0.0,,0.0
3,2015-12-31,Shooting the Warwicks,250000.0,0.0,0.0,,0.0
4,2015-08-18,The Love Letter,250000.0,0.0,0.0,,0.0
5,2015-10-09,Western Religion,250000.0,0.0,0.0,,0.0
6,2015-01-01,4/11,250000.0,0.0,0.0,,0.0
7,1925-11-19,The Big Parade,245000.0,11000000.0,22000000.0,,11000000.0
8,2008-10-31,Little Big Top,240000.0,7484.0,7484.0,,0.0
9,2009-10-09,Bronson,230000.0,104979.0,2703762.0,,2598783.0
10,2012-07-20,Burn,225000.0,1109276.0,1109276.0,,0.0
11,2000-09-15,Urbania,225000.0,1032075.0,1032075.0,,0.0
12,1953-06-13,"The Beast from 20,000 Fathoms",210000.0,5000000.0,5000000.0,,0.0
13,1969-07-25,The Stewardesses,200000.0,13500000.0,25000000.0,,11500000.0
14,1980-03-21,Mad Max,200000.0,8750000.0,99750000.0,,91000000.0
15,1916-12-24,"20,000 Leagues Under the Sea",200000.0,8000000.0,8000000.0,,0.0
16,1996-10-18,Swingers,200000.0,4505922.0,6618578.0,,2112656.0
17,1967-01-18,Per un pugno di dollari,200000.0,3500000.0,3516248.0,,16248.0
18,2011-02-25,The Grace Card,200000.0,2430735.0,2430735.0,,0.0
19,1933-02-09,She Done Him Wrong,200000.0,2000000.0,2000000.0,,0.0
20,2000-02-11,Trois,200000.0,1161843.0,1161843.0,,0.0
21,2015-06-19,The Overnight,200000.0,1109808.0,1165996.0,,56188.0
22,2004-10-22,Short Cut to Nirvana: Kumbh Mela,200000.0,381225.0,439651.0,,58426.0
23,2012-10-12,Middle of Nowhere,200000.0,236806.0,236806.0,,0.0
24,2008-10-10,Call+Response,200000.0,212989.0,212989.0,,0.0
25,2002-05-10,The Business of Fancy Dancing,200000.0,174682.0,174682.0,,0.0
26,2002-05-10,Hybrid,200000.0,162605.0,162605.0,,0.0
27,2008-06-13,Baghead,200000.0,140016.0,140016.0,,0.0
28,2004-09-10,Malevolence,200000.0,126021.0,346106.0,,220085.0
29,2005-09-09,Side Effects,200000.0,44701.0,44701.0,,0.0
30,2008-10-10,Good Dick,200000.0,28835.0,52443.0,,23608.0
31,2006-07-21,The Case of the Grinning Cat,200000.0,7033.0,7033.0,,0.0
32,2005-01-07,Solitude,200000.0,6260.0,6260.0,,0.0
33,2014-03-14,The Word,200000.0,3648.0,3648.0,,0.0
34,2007-06-15,The Trials of Darryl Hunt,200000.0,1217.0,1217.0,,0.0
35,2007-10-19,The Man From Earth,200000.0,0.0,0.0,,0.0
36,2004-12-31,Samantha: An American Girl Holiday,200000.0,0.0,0.0,,0.0
37,2008-01-17,Yesterday Was a Lie,200000.0,0.0,0.0,,0.0
38,2014-09-12,Archaeology of a Woman,200000.0,0.0,0.0,,0.0
39,2014-08-26,Sanctuary; Quite a Conundrum,200000.0,0.0,0.0,,0.0
40,2015-09-29,Theresa Is a Mother,200000.0,0.0,0.0,,0.0
41,2015-11-10,Perfect Cowboy,200000.0,0.0,0.0,,0.0
42,2014-12-31,H.,200000.0,0.0,0.0,,0.0
43,2011-09-23,Weekend,190000.0,484592.0,1577585.0,,1092993.0
44,1999-01-22,Bacheha-Ye aseman,180000.0,933933.0,1628579.0,,694646.0
45,2015-02-27,Butterfly Girl,180000.0,17503.0,17503.0,,0.0
46,2017-06-16,Arrowhead,180000.0,0.0,0.0,,0.0
47,1986-08-08,She's Gotta Have It,175000.0,7137502.0,7137502.0,,0.0
48,2011-07-22,Another Earth,175000.0,1321194.0,2102779.0,FoxS,781585.0
49,2013-08-23,Sparrows Dance,175000.0,2602.0,2602.0,,0.0
50,2015-09-04,Heroes of Dirt,175000.0,0.0,0.0,,0.0
51,2016-06-03,The Fits,170000.0,166425.0,169242.0,,2817.0
52,1979-06-30,Dolphin,170000.0,14000.0,14000.0,,0.0
53,2015-12-31,Lumea e a mea,168000.0,0.0,29678.0,,29678.0
54,2009-09-11,The Horse Boy,160000.0,156612.0,156612.0,,0.0
55,2002-03-01,The Calling,160000.0,32092.0,32092.0,,0.0
56,1971-01-01,Sweet Sweetback's Baad Asssss Song,150000.0,15200000.0,15200000.0,,0.0
57,2007-05-16,Once,150000.0,9445857.0,23323631.0,,13877774.0
58,2002-07-19,Tadpole,150000.0,2891288.0,3270128.0,,378840.0
59,2000-06-23,The Woman Chaser,150000.0,110719.0,110719.0,,0.0
60,2015-04-17,Antarctic Edge: 70Âº South,150000.0,7193.0,7193.0,,0.0
61,2015-08-21,Top Spin,150000.0,5858.0,5858.0,,0.0
62,2013-12-31,Speak No Evil,150000.0,0.0,32927.0,,32927.0
63,2009-10-06,A Charlie Brown Christmas,150000.0,0.0,0.0,,0.0
64,2013-05-03,Aroused,150000.0,0.0,0.0,,0.0
65,2015-12-31,Escaping the Holocost,150000.0,0.0,0.0,,0.0
66,1974-10-18,The Texas Chainsaw Massacre,140000.0,26572439.0,26572439.0,,0.0
67,1989-12-20,Roger & Me,140000.0,6706368.0,6706368.0,,0.0
68,2012-04-27,Sound of My Voice,135000.0,408015.0,429448.0,FoxS,21433.0
69,1942-11-16,Cat People,134000.0,4000000.0,8000000.0,,4000000.0
70,2014-07-18,An American in Hollywood,125000.0,0.0,0.0,,0.0
71,2015-08-11,The Brain That Sings,125000.0,0.0,0.0,,0.0
72,2015-12-31,Romantic Schemer,125000.0,0.0,0.0,,0.0
73,2012-06-15,Your Sister's Sister,120000.0,1597486.0,3090593.0,IFC,1493107.0
74,2006-06-30,The Blood of My Brother: A Story of Death in Iraq,120000.0,0.0,0.0,,0.0
75,2007-12-31,A Dog's Breakfast,120000.0,0.0,0.0,,0.0
76,2016-05-24,Une Femme MariÃ©e,120000.0,0.0,0.0,,0.0
77,1968-10-01,Night of the Living Dead,114000.0,12087064.0,30087064.0,,18000000.0
78,1915-02-08,The Birth of a Nation,110000.0,10000000.0,11000000.0,,1000000.0
79,2003-10-03,The Work and the Story,103000.0,16137.0,16137.0,,0.0
80,2015-07-10,The Gallows,100000.0,22764410.0,41656474.0,WB (NL),18892064.0
81,2006-09-29,Facing the Giants,100000.0,10178331.0,10243159.0,,64828.0
82,1977-01-01,Eraserhead,100000.0,7000000.0,7014590.0,,14590.0
83,1987-03-01,Hollywood Shuffle,100000.0,5228617.0,5228617.0,,0.0
84,1920-09-17,Over the Hill to the Poorhouse,100000.0,3000000.0,3000000.0,,0.0
85,1998-10-09,The Mighty,100000.0,2652246.0,6121582.0,,3469336.0
86,2017-07-07,A Ghost Story,100000.0,1594798.0,2769782.0,A24,1174984.0
87,1980-05-10,Penitentiary,100000.0,287000.0,287000.0,,0.0
88,2004-02-06,The Lost Skeleton of Cadavra,100000.0,110536.0,110536.0,,0.0
89,2014-03-21,Cheap Thrills,100000.0,59424.0,59424.0,,0.0
90,2014-06-19,The Past is a Grotesque Animal,100000.0,20056.0,20056.0,,0.0
91,2001-11-09,Keeping it Real: The Adventures of Greg Walloch,100000.0,1358.0,1358.0,,0.0
92,2012-05-18,Indie Game: The Movie,100000.0,0.0,0.0,,0.0
93,2014-12-31,"Dude, Where's My Dog",100000.0,0.0,0.0,,0.0
94,2014-06-10,Echo Dr.,100000.0,0.0,0.0,,0.0
95,2015-03-17,Closure,100000.0,0.0,0.0,,0.0
96,2015-12-31,Lunchtime Heroes,100000.0,0.0,0.0,,0.0
97,2015-03-25,Open Secret,100000.0,0.0,0.0,,0.0
98,2015-11-10,The Night Visitor,100000.0,0.0,0.0,,0.0
99,2015-07-07,Tiger Orange,100000.0,0.0,0.0,,0.0
100,1972-08-30,The Last House on the Left,87000.0,3100000.0,3100000.0,,0.0
1,2008-05-30,The Foot Fist Way,79000.0,234286.0,234286.0,,0.0
2,2015-07-17,Dawn of the Crescent Moon,75000.0,8799.0,8799.0,,0.0
3,2015-09-29,Queen Crab,75000.0,0.0,0.0,,0.0
4,2014-07-25,Happy Christmas,70000.0,30312.0,30312.0,,0.0
5,2005-01-28,"Peace, Propaganda and the Promised Land",70000.0,4930.0,4930.0,,0.0
6,2011-12-31,Absentia,70000.0,0.0,8555.0,,8555.0
7,1998-07-10,Pi,68000.0,3221152.0,4678513.0,,1457361.0
8,1998-02-20,I Love You â¦ Don't Touch Me!,68000.0,33598.0,33598.0,,0.0
9,1999-02-26,20 Dates,66000.0,541636.0,602920.0,,61284.0
10,2004-05-07,Super Size Me,65000.0,11529368.0,22233808.0,,10704440.0
11,2013-01-25,Supporting Characters,60000.0,4917.0,4917.0,,0.0
12,2012-03-16,The FP,60000.0,0.0,0.0,,0.0
13,2012-12-31,Hayride,60000.0,0.0,0.0,,0.0
14,1962-08-10,The Brain That Wouldn't Die,60000.0,0.0,0.0,,0.0
15,2013-10-04,The Dirties,55000.0,0.0,0.0,,0.0
16,1995-08-09,The Brothers McMullen,50000.0,10426506.0,10426506.0,,0.0
17,2001-03-16,Gabriela,50000.0,2335352.0,2335352.0,,0.0
18,2010-11-12,Tiny Furniture,50000.0,391674.0,424149.0,IFC,32475.0
19,2008-02-22,The Signal,50000.0,251150.0,406299.0,,155149.0
20,2015-07-31,Counting,50000.0,8374.0,8374.0,,0.0
21,2009-12-31,Big Things,50000.0,0.0,0.0,,0.0
22,2014-02-14,Down and Dangerous,50000.0,0.0,0.0,,0.0
23,2005-12-31,The Call of Cthulhu,50000.0,0.0,0.0,,0.0
24,2015-08-04,Bending Steel,50000.0,0.0,0.0,,0.0
25,2015-09-01,"Run, Hide, Die",50000.0,0.0,0.0,,0.0
26,2014-12-31,The Image Revolution,50000.0,0.0,0.0,,0.0
27,2013-10-25,A True Story,45000.0,0.0,0.0,,0.0
28,2000-10-27,George Washington,42000.0,241816.0,342722.0,,100906.0
29,2013-06-21,This Is Martin Bonner,42000.0,0.0,0.0,,0.0
30,2000-08-25,Smiling Fish and Goat on Fire,40000.0,277233.0,277233.0,,0.0
31,2010-03-12,The Exploding Girl,40000.0,25572.0,25572.0,,0.0
32,2011-02-11,Raymond Did It,40000.0,3632.0,3632.0,,0.0
33,2012-03-31,Foreign Letters,40000.0,0.0,0.0,,0.0
34,1991-07-01,The Last Waltz,35000.0,321952.0,322563.0,,611.0
35,2013-10-25,Her Cry: La Llorona Investigation,35000.0,0.0,0.0,,0.0
36,2014-12-31,Happy 40th,35000.0,0.0,0.0,,0.0
37,2008-07-18,The Legend of God's Gun,30000.0,243768.0,243768.0,,0.0
38,2016-03-18,Krisha,30000.0,144822.0,144822.0,,0.0
39,2006-09-01,Mutual Appreciation,30000.0,103509.0,103509.0,,0.0
40,2005-04-29,Funny Ha Ha,30000.0,77070.0,82698.0,,5628.0
41,2010-10-15,Down Terrace,30000.0,9812.0,9812.0,,0.0
42,2013-12-31,Paraphobia,30000.0,0.0,0.0,,0.0
43,1994-10-19,Clerks,27000.0,3073428.0,3894240.0,,820812.0
44,1999-12-24,Pink Narcissus,27000.0,8231.0,8231.0,,0.0
45,2017-01-27,Emily,27000.0,3547.0,3547.0,,0.0
46,1972-06-30,Deep Throat,25000.0,45000000.0,45000000.0,,0.0
47,1997-08-01,In the Company of Men,25000.0,2883661.0,2883661.0,,0.0
48,2000-01-14,The Terrorist,25000.0,195043.0,195043.0,,0.0
49,2015-09-01,Exeter,25000.0,0.0,489792.0,,489792.0
50,2003-06-13,Manito,25000.0,0.0,0.0,,0.0
51,2015-04-21,Ten,25000.0,0.0,0.0,,0.0
52,2015-12-01,Dutch Kills,25000.0,0.0,0.0,,0.0
53,1991-08-01,Slacker,23000.0,1227508.0,1227508.0,,0.0
54,2014-12-31,Dry Spell,22000.0,0.0,0.0,,0.0
55,2003-12-31,Flywheel,20000.0,0.0,0.0,,0.0
56,2013-01-04,All Superheroes Must Die,20000.0,0.0,0.0,,0.0
57,2015-04-21,The Front Man,20000.0,0.0,0.0,,0.0
58,2003-12-01,Steel Spirit,20000.0,0.0,0.0,,0.0
59,2011-11-25,The Ridges,17300.0,0.0,0.0,,0.0
60,2006-06-02,The Puffy Chair,15000.0,194523.0,195254.0,,731.0
61,2010-04-02,Breaking Upwards,15000.0,115592.0,115592.0,,0.0
